ID,Category,Clause_Name,Language,Keywords,Risk_Score,Impact_Level,Reason,Recommendation,Business_Impact
2161,Dangerous,Infinite Cooperation Covenants,ID,"kerjasama tanpa batas, bantuan pasca-kerja, bantuan litigasi",15,Medium,Mengharuskan mantan karyawan atau mitra membantu urusan hukum tanpa batas waktu tanpa kompensasi.,Tetapkan batas waktu yang wajar dan wajibkan ganti rugi untuk semua biaya serta tarif per jam.,Beban terus-menerus berupa kerja gratis dan gangguan lama setelah hubungan berakhir.
2162,Dangerous,Infinite Cooperation Covenants,FR,"coopération infinie, assistance post-emploi, aide litiges",15,Medium,Exige des ex-employés ou partenaires qu'ils aident dans les litiges indéfiniment et sans rémunération.,Fixer une limite raisonnable et exiger le remboursement des frais et un taux horaire.,Fardeau permanent d'un travail non rémunéré longtemps après la fin de la relation.
2163,Dangerous,Excessive Training Cost Repayment,EN,"training repayment, clawback, training costs, employee debt",20,High,Demands exorbitant repayment of training costs if the employee leaves within a specific window.,"Prorate the repayment amount based on tenure and limit it to actual, documented costs.",Employees feel trapped in a hostile work environment due to artificial debt.
2164,Dangerous,Excessive Training Cost Repayment,ID,"pengembalian biaya pelatihan, cakar kembali, utang karyawan",20,High,Menuntut pengembalian biaya pelatihan yang sangat tinggi jika karyawan keluar dalam jangka waktu tertentu.,Proratakan jumlah pengembalian berdasarkan masa kerja dan batasi pada biaya aktual terdokumentasi.,Karyawan merasa terjebak dalam lingkungan kerja yang buruk karena utang buatan.
2165,Dangerous,Excessive Training Cost Repayment,FR,"remboursement formation, clause dédit-formation, dette employé",20,High,Exige le remboursement exorbitant des frais de formation si l'employé démissionne tôt.,Proratiser le remboursement selon l'ancienneté et le limiter aux coûts réels.,Les employés se sentent piégés dans un environnement hostile à cause d'une dette fictive.
2166,Dangerous,Broad Deductions from Wages,EN,"wage deductions, deduct pay, company property loss, salary offsets",20,High,"Allows the employer to make broad deductions from wages for damage, losses, or errors without verification.",Limit deductions strictly to cases of proven intentional damage and comply with local labor laws.,Unpredictable reduction in take-home pay and potential labor law violations.
2167,Dangerous,Broad Deductions from Wages,ID,"potongan upah luas, potong gaji, kehilangan aset, offset gaji",20,High,"Mengizinkan pemberi kerja memotong gaji secara luas atas kerusakan, kehilangan, atau kesalahan tanpa verifikasi.",Batasi pemotongan hanya pada kasus kerusakan disengaja yang terbukti dan patuhi undang-undang ketenagakerjaan.,Pengurangan gaji bersih yang tidak terduga dan potensi pelanggaran hukum tenaga kerja.
2168,Dangerous,Broad Deductions from Wages,FR,"retenue sur salaire large, déduction salaire, perte matériel",20,High,Permet à l'employeur d'effectuer de larges retenues sur salaire pour dommages ou pertes sans vérification.,Limiter les retenues aux cas de faute lourde avérée et respecter le code du travail.,Baisse imprévisible du salaire net et violations potentielles du droit du travail.
2169,Dangerous,Mandatory Employee Relocation,EN,"mandatory relocation, transfer location, forced move",15,Medium,Allows the company to relocate the employee to any office worldwide with minimal notice.,Require mutual agreement for permanent relocations and mandate relocation assistance.,"Significant personal disruption for the employee, leading to constructive dismissal."
2170,Dangerous,Mandatory Employee Relocation,ID,"relokasi karyawan wajib, pindah lokasi paksa, transfer kantor",15,Medium,Mengizinkan perusahaan memindahkan karyawan ke kantor mana pun di seluruh dunia dengan pemberitahuan minimal.,Wajibkan persetujuan bersama untuk pemindahan permanen dan berikan tunjangan relokasi.,"Gangguan pribadi yang signifikan bagi karyawan, mengarah pada penghentian tersembunyi."
2171,Dangerous,Mandatory Employee Relocation,FR,"mobilité obligatoire, mutation forcée, transfert de bureau",15,Medium,Permet à l'entreprise de muter l'employé dans n'importe quel bureau avec un préavis minimal.,Exiger l'accord mutuel pour les mutations définitives et fournir une aide financière.,"Perturbation personnelle majeure pour l'employé, pouvant forcer à la démission."
2172,Dangerous,Forfeiture of Accrued Benefits,EN,"forfeit benefits, lose leave, accrued bonuses, termination penalty",25,Critical,Strips employees of accrued benefits like unused vacation days or earned bonuses upon termination.,Ensure all accrued and earned benefits are paid out on termination as required by law.,Loss of earned compensation and high exposure to labor lawsuits.
2173,Dangerous,Forfeiture of Accrued Benefits,ID,"kehilangan manfaat akrual, hangus cuti, bonus hangus, penalti pemutusan",25,Critical,Menghilangkan manfaat akrual karyawan seperti hari libur yang tidak digunakan atau bonus yang didapat saat pemutusan.,Pastikan semua manfaat yang diakrualkan dan didapat dibayarkan saat pemutusan sesuai hukum.,Kehilangan kompensasi yang layak dan paparan tinggi terhadap gugatan hukum.
2174,Dangerous,Forfeiture of Accrued Benefits,FR,"perte avantages acquis, congés perdus, bonus annulés",25,Critical,Prive les employés de leurs avantages acquis comme les congés payés non pris lors de la résiliation.,Garantir le paiement de tous les avantages acquis lors du solde de tout compte.,Perte de rémunération légitime et risques élevés de poursuites judiciaires.
2175,Dangerous,Overtime Claims Waiver,EN,"overtime waiver, waive overtime, unpaid overtime",20,High,Requires the employee to waive any future claims for unpaid overtime work.,Ensure overtime is tracked and paid according to statutory legal requirements.,"Violates mandatory labor laws, rendering the entire contract vulnerable to being voided."
2176,Dangerous,Overtime Claims Waiver,ID,"pelepasan klaim lembur, pengesampingan lembur, lembur tidak dibayar",20,High,Mengharuskan karyawan untuk melepaskan klaim masa depan atas kerja lembur yang tidak dibayar.,Pastikan waktu lembur dicatat dan dibayar sesuai dengan ketentuan hukum yang berlaku.,"Melanggar hukum ketenagakerjaan wajib, membuat seluruh kontrak rentan dibatalkan."
2177,Dangerous,Overtime Claims Waiver,FR,"renonciation heures supplémentaires, heures sup non payées",20,High,Exige que l'employé renonce à toute réclamation future pour des heures supplémentaires.,S'assurer que les heures supplémentaires sont suivies et payées selon la loi.,"Viole les lois d'ordre public sur le travail, exposant l'entreprise à de lourdes sanctions."
2178,Dangerous,Unilateral Job Role Change,EN,"role change, modify duties, unilateral assignment, job description",15,Medium,Allows the employer to fundamentally change the employee's job duties or title without agreement.,Specify that any material change to the job description requires written amendment signed by both parties.,Constructive demotion and loss of career alignment for the employee.
2179,Dangerous,Unilateral Job Role Change,ID,"perubahan peran sepihak, modifikasi tugas, deskripsi pekerjaan sepihak",15,Medium,Mengizinkan pemberi kerja mengubah tugas pekerjaan atau gelar karyawan secara mendasar tanpa persetujuan.,Tentukan bahwa setiap perubahan material pada deskripsi kerja membutuhkan amendemen tertulis yang ditandatangani bersama.,Penurunan jabatan tersembunyi dan hilangnya penyelarasan karier bagi karyawan.
2180,Dangerous,Unilateral Job Role Change,FR,"modification poste unilatérale, changer fonctions, description emploi",15,Medium,Permet à l'employeur de modifier substantiellement les tâches ou le titre sans accord.,Spécifier que toute modification importante exige un avenant signé par les deux parties.,Rétrogradation déguisée et perte d'alignement professionnel pour l'employé.
2181,Dangerous,Broad Confidentiality Definition,EN,"confidentiality scope, definition, all information, proprietary info",15,Medium,Defines confidential information so broadly that it includes public or unrelated industry information.,Exclude standard items like public knowledge or information received from third parties.,Exposure to liability for discussing general industry practices or public facts.
2182,Dangerous,Broad Confidentiality Definition,ID,"definisi kerahasiaan luas, ruang lingkup rahasia, informasi komersial",15,Medium,Mendefinisikan informasi rahasia secara sangat luas hingga mencakup informasi publik atau industri tidak terkait.,Kecualikan item standar seperti pengetahuan publik atau informasi yang diterima dari pihak ketiga.,Paparan tanggung jawab karena membahas praktik industri umum atau fakta publik.
2183,Dangerous,Broad Confidentiality Definition,FR,"définition confidentialité large, portée, toute information, secret",15,Medium,Définit les informations confidentielles si largement qu'elles incluent des données publiques.,Exclure les éléments standards comme les connaissances publiques ou obtenues de tiers.,Risque de responsabilité pour avoir discuté de pratiques générales de l'industrie.
2184,Dangerous,Exclusion of NDA Exceptions,EN,"NDA exceptions, exclude exceptions, carve-outs, absolute secrecy",25,Critical,"Removes standard exceptions to confidentiality (e.g., court orders, public domain).","Retain standard carve-outs, allowing disclosure for court subpoenas and public info.",Contempt of court risks and legally impossible compliance obligations.
2185,Dangerous,Exclusion of NDA Exceptions,ID,"pengecualian NDA dikecualikan, kerahasiaan mutlak, perintah pengadilan",25,Critical,"Menghapus pengecualian standar untuk kerahasiaan (misal: perintah pengadilan, domain publik).","Pertahankan pengecualian standar, memungkinkan pengungkapan untuk panggilan pengadilan.",Risiko penghinaan terhadap pengadilan dan kewajiban kepatuhan yang tidak mungkin secara hukum.
2186,Dangerous,Exclusion of NDA Exceptions,FR,"exclusion exceptions NDA, secret absolu, ordre tribunal",25,Critical,"Supprime les exceptions standard de confidentialité (ex. ordonnances judiciaires, domaine public).","Conserver les exceptions standard, autorisant la divulgation sur injonction judiciaire.",Risques d'outrage au tribunal et obligations de conformité impossibles.
2187,Dangerous,NDA Investigation Cost Shifting,EN,"investigation costs, pay for audit, breach investigation, forensic fees",20,High,"Requires the receiving party to pay for any breach investigation costs, even if no breach is found.",Ensure investigation costs are shifted only if a material breach is proven in court.,Severe financial drain due to ungrounded or speculative forensics investigations.
2188,Dangerous,NDA Investigation Cost Shifting,ID,"pengalihan biaya investigasi, biaya audit pelanggaran, biaya forensik",20,High,"Mengharuskan penerima membayar biaya investigasi pelanggaran, bahkan jika tidak ditemukan pelanggaran.",Pastikan biaya investigasi dialihkan hanya jika pelanggaran material terbukti di pengadilan.,Kerugian finansial parah akibat investigasi forensik spekulatif tanpa dasar.
2189,Dangerous,NDA Investigation Cost Shifting,FR,"transfert coûts enquête, frais d'audit, violation NDA, frais médico-légaux",20,High,"Exige que le destinataire paie les frais d'enquête de violation, même si aucune faute n'est trouvée.",S'assurer que les frais ne sont transférés que si une violation grave est prouvée.,Drainage financier important dû à des enquêtes spéculatives sans fondement.
2190,Dangerous,Injunction Without Bond,EN,"injunctive relief, without bond, waive bond, restraining order",20,High,Allows the disclosing party to seek an injunction without posting a bond or security.,Require the disclosing party to post a reasonable bond to cover potential damages.,Immediate stoppage of business operations without financial security for wrongful injunctions.
2191,Dangerous,Injunction Without Bond,ID,"putusan sela tanpa jaminan, injungsi tanpa obligasi, perintah penahanan",20,High,Mengizinkan pihak pengungkap mengajukan putusan sela tanpa menyerahkan jaminan atau obligasi.,Wajibkan pihak pengungkap memberikan jaminan wajar untuk menutup potensi kerugian.,Penghentian langsung operasi bisnis tanpa pengamanan finansial jika putusan sela tersebut salah.
2192,Dangerous,Injunction Without Bond,FR,"injonction sans caution, référé sans garantie, ordonnance restrictive",20,High,Permet à la partie divulgatrice de demander une injonction sans fournir de caution.,Exiger que la partie divulgatrice dépose une caution pour couvrir les dommages potentiels.,Arrêt immédiat des opérations sans garantie financière en cas d'injonction injustifiée.
2193,Dangerous,NDA Waiver of Defenses,EN,"waive defenses, NDA lawsuit, consent to judgment, legal waiver",20,High,Forces the receiving party to waive all legal defenses in the event of an alleged breach.,Prohibit any waiver of standard legal defenses or procedural rights.,"Inability to defend against false accusations, leading to automatic liability."
2194,Dangerous,NDA Waiver of Defenses,ID,"pelepasan pembelaan NDA, setuju keputusan hukum, waiver hukum",20,High,Memaksa pihak penerima melepaskan semua pembelaan hukum jika terjadi dugaan pelanggaran.,Larang pelepasan pembelaan hukum standar atau hak prosedural.,"Ketidakmampuan membela diri dari tuduhan palsu, menyebabkan kewajiban otomatis."
2195,Dangerous,NDA Waiver of Defenses,FR,"renonciation moyens défense, procès NDA, abandon défense",20,High,Force la partie destinataire à renoncer à tous ses moyens de défense en cas de violation présumée.,Interdire toute renonciation aux moyens de défense standard ou droits procéduraux.,"Incapacité à se défendre contre de fausses accusations, entraînant une responsabilité directe."
2196,Dangerous,Trade Secret Residuals Retention,EN,"residuals clause, retain knowledge, memory exception, trade secrets",20,High,Allows employees or vendors to use information retained in their memory for other purposes.,Exclude proprietary trade secrets and source code from any residual knowledge rights.,Unintentional leakage of key trade secrets and proprietary algorithms to competitors.
2197,Dangerous,Trade Secret Residuals Retention,ID,"retensi memori sisa, klausul residual, retensi rahasia dagang",20,High,Mengizinkan karyawan atau vendor menggunakan informasi yang tersimpan dalam ingatan mereka untuk tujuan lain.,Kecualikan rahasia dagang kepemilikan dan kode sumber dari hak pengetahuan residual.,Kebocoran tidak disengaja atas rahasia dagang utama dan algoritma kepemilikan ke pesaing.
2198,Dangerous,Trade Secret Residuals Retention,FR,"clause de résidus, rétention connaissances, exception mémoire",20,High,Permet aux employés ou fournisseurs d'utiliser les informations mémorisées à d'autres fins.,Exclure les secrets commerciaux propriétaires et le code source des droits résiduels.,Fuite involontaire de secrets commerciaux et d'algorithmes clés vers des concurrents.
2199,Dangerous,Retrospective NDA Obligations,EN,"retrospective NDA, prior disclosures, backdate confidentiality",20,High,Applies confidentiality obligations to all communications made prior to the NDA signing date.,Clearly list and restrict the scope of retroactively protected communications.,Accidental breaches of historical communications that were not marked as confidential.
2200,Dangerous,Retrospective NDA Obligations,ID,"kewajiban NDA retrospektif, pengungkapan masa lalu, kerahasiaan mundur",20,High,Menerapkan kewajiban kerahasiaan pada semua komunikasi yang dilakukan sebelum tanggal penandatanganan NDA.,Daftar secara jelas dan batasi ruang lingkup komunikasi yang dilindungi secara retroaktif.,Pelanggaran tidak disengaja atas komunikasi historis yang tidak ditandai sebagai rahasia.
2201,Dangerous,Retrospective NDA Obligations,FR,"NDA rétrospectif, divulgations antérieures, rétroactivité",20,High,Applique les obligations de confidentialité aux communications antérieures à la signature.,Lister et restreindre clairement la portée des communications protégées rétroactivement.,Violations accidentelles de communications passées non identifiées comme confidentielles.
2202,Dangerous,Broad Non-Circumvention,EN,"non-circumvention, bypass party, direct deals, bypass protection",20,High,"Prevents any direct business dealings with introduced third parties, regardless of the deal type.",Limit non-circumvention strictly to projects directly related to the current agreement.,Severe commercial restriction preventing engagement with common industry vendors.
2203,Dangerous,Broad Non-Circumvention,ID,"non-sirkumvensi luas, hindari perantara, transaksi langsung",20,High,"Mencegah transaksi bisnis langsung dengan pihak ketiga yang diperkenalkan, tanpa memandang jenis transaksi.",Batasi non-sirkumvensi secara ketat hanya pada proyek yang langsung terkait dengan perjanjian saat ini.,Batasan komersial parah yang mencegah keterlibatan dengan vendor industri umum.
2204,Dangerous,Broad Non-Circumvention,FR,"non-contournement large, contourner partie, affaires directes",20,High,"Empêche toute transaction directe avec des tiers introduits, quel que soit le type de contrat.",Limiter le non-contournement strictement aux projets liés au contrat actuel.,Restriction commerciale sévère empêchant de travailler avec des prestataires courants.
2205,Dangerous,Direct Counterparty System Access,EN,"system access, direct integration, network access, IT access",25,Critical,"Grants the counterparty direct, unrestricted access to internal networks or servers.",Mandate access via secure APIs or jump hosts with strict role-based controls and logs.,"Extremely high risk of malware, data breach, and network compromise."
2206,Dangerous,Direct Counterparty System Access,ID,"akses sistem langsung, integrasi jaringan, akses IT sepihak",25,Critical,Memberikan pihak lawan akses langsung tanpa batas ke jaringan internal atau server.,Wajibkan akses melalui API aman atau host lompat dengan kontrol berbasis peran yang ketat dan log.,"Risiko serangan malware, kebocoran data, dan kompromi jaringan yang sangat tinggi."
2207,Dangerous,Direct Counterparty System Access,FR,"accès système direct, intégration réseau, accès informatique",25,Critical,Accorde à la contrepartie un accès direct et illimité aux réseaux ou serveurs internes.,Imposer un accès via des API sécurisées ou bastions avec contrôle d'accès strict.,"Risque extrêmement élevé de logiciels malveillants, fuites de données et piratage."
2208,Dangerous,NDA Source Code Disclosure,EN,"source code NDA, expose code, proprietary software disclosure",25,Critical,Permits or forces the disclosure of source code under simple NDA confidentiality terms.,Prohibit source code disclosure; require separate escrow or evaluation agreements.,Irreparable loss of IP ownership if the source code is leaked or reverse-engineered.
2209,Dangerous,NDA Source Code Disclosure,ID,"ungkap kode sumber NDA, ekspos kode, pengungkapan perangkat lunak",25,Critical,Mengizinkan atau memaksa pengungkapan kode sumber di bawah ketentuan kerahasiaan NDA sederhana.,Larang pengungkapan kode sumber; wajibkan perjanjian escrow atau evaluasi terpisah.,Kehilangan kepemilikan IP yang tidak dapat diperbaiki jika kode sumber bocor atau direkayasa balik.
2210,Dangerous,NDA Source Code Disclosure,FR,"divulgation code source NDA, exposer code, logiciel propriétaire",25,Critical,Permet ou force la divulgation du code source sous de simples conditions de confidentialité NDA.,Interdire la divulgation du code ; exiger un contrat d'entiercement ou d'évaluation distinct.,Perte irréparable de propriété intellectuelle si le code source est divulgué.
2211,Dangerous,Uncapped Data Breach Damages,EN,"uncapped breach, data breach liability, unlimited cyber damages",25,Critical,Excludes data breach and cybersecurity liabilities from the contract's general liability cap.,"Establish a specific, realistic super-cap (e.g., 3x-5x contract value) for data breaches.",A single data breach can result in company bankruptcy due to unlimited class-action and regulatory claims.
2212,Dangerous,Uncapped Data Breach Damages,ID,"ganti rugi kebocoran data tanpa batas, tanggung jawab siber tak terbatas",25,Critical,Mengecualikan tanggung jawab kebocoran data dan keamanan siber dari batas tanggung jawab umum kontrak.,Tetapkan batas super yang spesifik dan realistis (misal: 3x-5x nilai kontrak) untuk kebocoran data.,Satu kebocoran data dapat menyebabkan kebangkrutan perusahaan karena klaim regulasi dan kelompok yang tidak terbatas.
2213,Dangerous,Uncapped Data Breach Damages,FR,"dommages violation données illimités, responsabilité cyber, sans plafond",25,Critical,Exclut la responsabilité en cas de violation de données du plafond général du contrat.,Établir un super-plafond spécifique et réaliste (ex. 3x à 5x le contrat) pour la cybersécurité.,Une seule violation de données peut entraîner la faillite suite à des réclamations illimitées.
2214,Dangerous,Automatic Customer Data Deletion,EN,"automatic deletion, erase data, vendor data purge, data destruction",25,Critical,Allows the vendor to delete all customer data immediately upon termination without a grace period.,Require at least 30-90 days transition period for the customer to export their data before deletion.,Total and irreversible loss of critical business data and historical records.
2215,Dangerous,Automatic Customer Data Deletion,ID,"penghapusan data pelanggan otomatis, pembersihan data vendor, pemusnahan data",25,Critical,Mengizinkan vendor menghapus semua data pelanggan segera setelah pemutusan tanpa masa tenggang.,Wajibkan masa transisi minimal 30-90 hari bagi pelanggan untuk mengekspor data sebelum dihapus.,Kehilangan total dan permanen atas data bisnis penting dan catatan historis.
2216,Dangerous,Automatic Customer Data Deletion,FR,"suppression automatique données, purge fournisseur, destruction données",25,Critical,Permet au fournisseur de supprimer toutes les données du client immédiatement après la résiliation.,Exiger une période de transition de 30-90 jours pour exporter les données avant suppression.,Perte totale et irréversible de données commerciales critiques et d'historiques.
2217,Dangerous,Customer Mark Usage Rights,EN,"use trademark, marketing marks, logo rights, brand promotion",15,Medium,"Grants the vendor broad, irrevocable rights to use the customer's trademarks and logos in marketing.",Limit trademark use to pre-approved case studies and require written consent for each use.,Unauthorized brand association with subpar vendor products or controversial marketing campaigns.
2218,Dangerous,Customer Mark Usage Rights,ID,"hak penggunaan merek pelanggan, lisensi logo, promosi brand",15,Medium,Memberikan hak luas dan tidak dapat dibatalkan kepada vendor untuk menggunakan merek dagang dan logo pelanggan dalam pemasaran.,Batasi penggunaan merek dagang pada studi kasus yang disetujui sebelumnya dan persetujuan tertulis tiap kali.,Asosiasi merek yang tidak sah dengan produk vendor di bawah standar atau kampanye pemasaran kontroversial.
2219,Dangerous,Customer Mark Usage Rights,FR,"droits usage marques client, licence logo, promotion marque",15,Medium,Accorde au fournisseur des droits larges d'utiliser les marques et logos du client à des fins marketing.,Limiter l'usage de la marque à des études de cas approuvées et exiger un accord écrit préalable.,Association non autorisée de la marque avec des produits défaillants ou des campagnes douteuses.
2220,Dangerous,Mandatory API Deprecation,EN,"API deprecation, obsolete API, forced upgrade, API change",20,High,"Allows the vendor to decommission APIs on very short notice, forcing instant client upgrades.",Require at least 12 months notification and support for deprecated APIs.,Operational disruption and emergency software development costs to prevent service outage.
2221,Dangerous,Mandatory API Deprecation,ID,"penghentian API wajib, API usang, upgrade paksa, perubahan API",20,High,"Mengizinkan vendor untuk menghentikan API dengan pemberitahuan singkat, memaksa upgrade instan klien.",Wajibkan pemberitahuan minimal 12 bulan dan dukungan untuk API yang dihentikan.,Gangguan operasional dan biaya pengembangan perangkat lunak darurat untuk mencegah mati layanan.
2222,Dangerous,Mandatory API Deprecation,FR,"dépréciation API obligatoire, API obsolète, mise à niveau forcée",20,High,"Permet au fournisseur de désactiver des API sous préavis court, imposant des mises à jour immédiates.",Exiger au moins 12 mois de préavis et de support pour les API obsolètes.,Perturbation opérationnelle et coûts de développement d'urgence pour éviter les pannes.
2223,Dangerous,Broad IP Grant Back,EN,"IP grant back, feedback ownership, improvements license",25,Critical,Requires the customer to assign ownership or grant broad licenses back to the vendor for any improvements or feedback.,Ensure feedback is provided without transferring intellectual property rights.,Losing proprietary business workflow improvements to the vendor who can sell them to competitors.
2224,Dangerous,Broad IP Grant Back,ID,"pemberian kembali IP luas, kepemilikan umpan balik, lisensi perbaikan",25,Critical,Mengharuskan pelanggan mengalihkan kepemilikan atau memberikan lisensi luas kembali kepada vendor atas peningkatan atau umpan balik.,Pastikan umpan balik diberikan tanpa mengalihkan hak kekayaan intelektual.,Kehilangan peningkatan alur kerja bisnis kepemilikan kepada vendor yang dapat menjualnya ke pesaing.
2225,Dangerous,Broad IP Grant Back,FR,"retrocession PI large, propriété retours, licence améliorations",25,Critical,Exige que le client cède la propriété de toute amélioration ou retour d'expérience au fournisseur.,S'assurer que les retours sont fournis sans transfert de propriété intellectuelle.,Perte d'améliorations de processus propriétaires au profit du fournisseur qui peut les revendre.
2226,Dangerous,Uncapped Support Rate Increases,EN,"support increase, maintenance cap, annual price hike",20,High,Allows the vendor to increase annual support and maintenance fees without any percentage limit.,"Cap annual rate increases to a fixed percentage (e.g., maximum 3-5%) or CPI index.",Uncontrollable rising costs for software maintenance year-over-year.
2227,Dangerous,Uncapped Support Rate Increases,ID,"kenaikan tarif dukungan tanpa batas, batas pemeliharaan, kenaikan harga tahunan",20,High,Mengizinkan vendor menaikkan biaya dukungan dan pemeliharaan tahunan tanpa batas persentase.,Batasi kenaikan tarif tahunan pada persentase tetap (misal: maksimum 3-5%) atau indeks IHK.,Biaya pemeliharaan perangkat lunak yang meningkat tidak terkendali dari tahun ke tahun.
2228,Dangerous,Uncapped Support Rate Increases,FR,"hausse support non plafonnée, tarif maintenance, augmentation annuelle",20,High,Permet au fournisseur d'augmenter les frais de support annuel sans aucune limite de pourcentage.,Plafonner les augmentations à un pourcentage fixe (ex. max 3-5%) ou à l'indice des prix.,Coûts de maintenance logiciels croissants et incontrôlables d'une année sur l'autre.
2229,Dangerous,No SLA Availability Guarantee,EN,"no SLA, availability disclaimer, service uptime disclaimer",25,Critical,Expressly disclaims any availability or uptime guarantee for critical cloud services.,"Demand a contractually guaranteed uptime SLA (e.g., 99.9%) with clear credit remedies.",Critical business processes can go offline indefinitely with zero liability for the vendor.
2230,Dangerous,No SLA Availability Guarantee,ID,"tanpa jaminan ketersediaan SLA, penafian ketersediaan, penafian uptime",25,Critical,Secara tegas menolak jaminan ketersediaan atau waktu aktif untuk layanan cloud penting.,"Tuntut SLA waktu aktif yang dijamin dalam kontrak (misal: 99,9%) dengan pemulihan kredit yang jelas.",Proses bisnis penting dapat offline tanpa batas waktu tanpa tanggung jawab bagi vendor.
2231,Dangerous,No SLA Availability Guarantee,FR,"aucune garantie disponibilité SLA, exclusion disponibilité, indisponibilité",25,Critical,Exclut expressément toute garantie de disponibilité ou de temps de fonctionnement pour les services cloud.,"Exiger un SLA de disponibilité garanti par contrat (ex. 99,9 %) avec crédits clairs.",Les processus critiques peuvent s'arrêter indéfiniment sans aucune responsabilité du fournisseur.
2232,Dangerous,Beta Software Liability Waiver,EN,"beta features, pilot testing, experimental software, no liability",20,High,Waives all vendor liability for damage caused by testing experimental or beta features in production.,"Prohibit the use of beta features in live production environments, or require separate sandboxes.",Data corruption or system crashes caused by untested code with no path for compensation.
2233,Dangerous,Beta Software Liability Waiver,ID,"pelepasan tanggung jawab software beta, pengujian pilot, perangkat lunak eksperimental",20,High,Melepaskan semua tanggung jawab vendor atas kerusakan yang disebabkan oleh pengujian fitur beta di produksi.,"Larang penggunaan fitur beta di lingkungan produksi aktif, atau wajibkan sandbox terpisah.",Kerusakan data atau sistem mati disebabkan oleh kode tidak teruji tanpa jalur kompensasi.
2234,Dangerous,Beta Software Liability Waiver,FR,"décharge logiciel bêta, phase pilote, logiciel expérimental",20,High,Exclut la responsabilité du fournisseur pour les dommages causés par des fonctionnalités bêta.,Interdire l'usage de fonctionnalités bêta en production ou exiger des environnements de test isolés.,Corruption de données ou pannes causées par du code non testé sans indemnisation.
2235,Dangerous,Automatic Source Code Release,EN,"source code release, automatic escrow, code disclosure",25,Critical,Requires automatic release of source code to the client upon simple technical bugs.,Limit source code release triggers strictly to vendor bankruptcy or complete cessation of business.,High risk of intellectual property theft and loss of software exclusivity.
2236,Dangerous,Automatic Source Code Release,ID,"pelepasan kode sumber otomatis, escrow kode otomatis, pengungkapan kode",25,Critical,Mengharuskan pelepasan kode sumber secara otomatis kepada klien karena bug teknis sederhana.,Batasi pemicu pelepasan kode sumber secara ketat pada kebangkrutan vendor atau penghentian bisnis total.,Risiko tinggi pencurian kekayaan intelektual dan hilangnya eksklusivitas perangkat lunak.
2237,Dangerous,Automatic Source Code Release,FR,"libération automatique code source, séquestre automatique, dépôt code",25,Critical,Exige la libération automatique du code source au client lors de simples bogues techniques.,Limiter les déclencheurs de libération à la faillite ou l'arrêt complet de l'activité du vendeur.,Risque élevé de vol de propriété intellectuelle et perte d'exclusivité du logiciel.
2238,Dangerous,Forced Data Localization,EN,"data localization, geography restriction, storage location",20,High,Forces the storage of data in specific high-risk jurisdictions that lack strong privacy protection laws.,Allow hosting only in jurisdictions that offer robust data security and GDPR compliance.,Legal exposure and susceptibility to government data surveillance without warrant.
2239,Dangerous,Forced Data Localization,ID,"lokalisasi data paksa, batasan geografi penyimpanan, lokasi server",20,High,Memaksa penyimpanan data di yurisdiksi berisiko tinggi tertentu yang tidak memiliki undang-undang perlindungan privasi.,Izinkan hosting hanya di yurisdiksi yang menawarkan keamanan data kuat dan kepatuhan GDPR.,Paparan hukum dan kerentanan terhadap pengawasan data pemerintah tanpa surat perintah.
2240,Dangerous,Forced Data Localization,FR,"localisation forcée données, restriction stockage, hébergement local",20,High,Impose le stockage des données dans des juridictions à risque sans lois de protection de la vie privée.,Autoriser l'hébergement uniquement dans des pays offrant une sécurité solide et la conformité RGPD.,Exposition légale et vulnérabilité à la surveillance des données par l'État sans mandat.
2241,Dangerous,Unilateral Interest Rate Hike,EN,"interest rate hike, unilateral rate change, variable rate increases",25,Critical,Allows the lender to increase the loan's interest rate at their sole discretion without index linkage.,"Tie rate adjustments strictly to public indices (e.g., SOFR, EURIBOR) and limit annual hikes.","Exponential growth of debt obligations, leading to high default risk."
2242,Dangerous,Unilateral Interest Rate Hike,ID,"kenaikan suku bunga sepihak, perubahan tarif bunga, peningkatan bunga variabel",25,Critical,Mengizinkan pemberi pinjaman menaikkan suku bunga secara sepihak tanpa keterkaitan indeks.,Hubungkan penyesuaian suku bunga secara ketat ke indeks publik (misal: BI-Rate) dan batasi kenaikan.,"Pertumbuhan eksponensial dari kewajiban utang, menyebabkan risiko gagal bayar yang tinggi."
2243,Dangerous,Unilateral Interest Rate Hike,FR,"hausse taux intérêt unilatérale, changement taux, augmentation taux",25,Critical,Permet au prêteur d'augmenter le taux d'intérêt à sa discrétion sans lien avec un indice.,Lier les ajustements strictement aux indices publics (ex. Euribor) et limiter les hausses.,"Croissance exponentielle des obligations de dette, entraînant un risque élevé de défaut."
2244,Dangerous,Subjective Insecurity Acceleration,EN,"deem insecure, acceleration, demand repayment, subjective default",25,Critical,Allows the lender to demand immediate full repayment if they subjectively feel the borrower is insecure.,Limit acceleration triggers to objective events of default like non-payment.,"Sudden cash call and loss of borrowing capability, leading to forced insolvency."
